name,genre
Super Robot Taisen OG: Divine Wars,"Action, Mecha, Sci-Fi"
Super Robot Taisen OG: Divine Wars Special,"Action, Comedy, Mecha"
Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space"
Super Seisyun Brothers,"Comedy, Josei, Slice of Life"
Super Speed,Music
Super Street Fighter IV,"Action, Adventure, Shounen"
Superflat First Love,"Adventure, Fantasy"
Superflat Monogram,"Adventure, Fantasy"
Supernatural The Animation,"Action, Demons, Horror, Supernatural"
Surprise 4 U.,Sports
Survival,"Dementia, Drama, Music, Psychological, School, Supernatural"
Sushi Police,"Comedy, Police"
Susie-chan to Marvy,"Comedy, Kids"
Suteki Tantei Labyrinth,"Mystery, Sci-Fi"
Suteneko Tora-chan,Music
Suzakinishi the Animation,"Comedy, Slice of Life"
Suzuka,"Drama, Romance, Sports"
Suzume no Oyado,Fantasy
Suzumiya Haruhi no Shoushitsu,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural"
Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life"
Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life"
Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody"
Suzy&#039;s Zoo: Daisuki! Witzy,Kids
Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,Kids
Sweat Punch,"Action, Fantasy, Historical, Mecha"
Sweet Home: H na Oneesan wa Suki Desu ka?,"Harem, Hentai"
Sweet Valerian,"Action, Comedy, Magic, School, Shoujo"
Sweet Valerian Specials,"Comedy, Magic, Shoujo"
Swing Out Sisters,Hentai
Swing Out Sisters (2014),Hentai
Switch,"Action, Mystery, Police"
Sword Art Online,"Action, Adventure, Fantasy, Game, Romance"
Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance"
Sword Art Online II: Debriefing,"Action, Adventure, Fantasy, Game"
Sword Art Online II: Sword Art Offline II,Comedy
Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance"
Sword Art Online: Sword Art Offline,Comedy
Sword Art Online: Sword Art Offline - Extra Edition,Comedy
T.P. Sakura: Time Paladin Sakura,"Action, Magic"
TANK S.W.A.T. 01,Mecha
TO,"Action, Sci-Fi"
TO-Y,"Drama, Music, Shounen"
TOTO Green Challenge,Slice of Life
TSF Monogatari,Hentai
TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids"
TWO-MIX: White Reflection,Music
Tabi,"Fantasy, Psychological"
Tabi Machi Late Show,Drama
Tabidachi: Ami Shuushou,"Drama, Ecchi, Romance"
Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life"
Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural"
Tactical Roar,"Comedy, Military, Romance, Sci-Fi"
Tactical Roar Special,"Action, Comedy, Ecchi, Military, Romance, Sci-Fi"
Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power"
Taichi Senjimon,"Action, Adventure, Fantasy, Magic"
Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural"
Taiho Shichau zo,"Action, Comedy, Police, Seinen"
Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen"
Taiho Shichau zo Special,"Action, Comedy, Police, Shounen"
Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen"
Taiho Shichau zo in America,"Action, Comedy, Police, Shounen"
Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen"
Taiho Shichau zo: Full Throttle Special,"Action, Adventure, Comedy, Police"
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"Action, Comedy, Police, Seinen"
Taiho Shichau zo: Second Season,"Action, Comedy, Police, Shounen"
Taiko no Tatsujin,Game
Tailenders,"Action, Adventure, Cars, Sci-Fi"
Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural"
Taimanin Asagi,"Action, Demons, Hentai, Martial Arts, Supernatural"
Taimanin Asagi 2,"Demons, Hentai, Supernatural"
Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural"
Taimanin Yukikaze,"Demons, Hentai, Supernatural"
Tairiki Tarou no Mucha Shuugyou,Action
Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama
Taisei Kensetsu: Shin Doha Kokusai Kuukou,Drama
Taisei Kensetsu: Sri Lanka Kousokudouro,Drama
Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama
Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports"
Taishou Yakyuu Musume. Specials,"School, Sports"
Taiyou no Hou: El Cantare e no Michi,"Fantasy, Historical"
Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen"
Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi"
Taiyou no Mokushiroku: A Spirit of the Sun,"Drama, Sci-Fi"
Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic"
Taiyou no Yuusha Fighbird,"Action, Mecha, Sci-Fi"
Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen"
Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,"Comedy, Shounen"
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life"
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy
Takane no Jitensha,"Fantasy, School"
Takara-sagashi,"Adventure, Fantasy, Kids"
Takarajima,"Adventure, Drama, Historical, Mystery"
Takarajima (Movie),"Adventure, Drama, Historical, Mystery, Supernatural"
Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Historical, Mystery, Supernatural"
Take Your Way,"Action, Music, Seinen, Supernatural"
Tako ni Natta Okaasan,"Drama, Historical"
Takoyaki Mant-Man,"Comedy, Sci-Fi"
Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance, Shounen"
Tales of Gekijou,Comedy
Tales of Phantasia The Animation,"Adventure, Fantasy, Shounen"
Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,"Comedy, School"
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,"Comedy, School"
Tales of Symphonia The Animation: Sekai Tougou-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen"
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Comedy
Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen"
Tales of Symphonia The Animation: Tethe&#039;alla-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen"
Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy
Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military"
Tales of Zestiria the X,"Action, Adventure, Fantasy"
Tales of Zestiria the X: Saiyaku no Jidai,"Action, Fantasy"
Tales of Zestiria: Doushi no Yoake,Fantasy
Tales of the Abyss,"Adventure, Drama, Fantasy"
Tales of the Abyss Special Fan Disc,"Comedy, Slice of Life"
Tamako Love Story,"Comedy, Romance, Slice of Life"
Tamako Market,"Comedy, Slice of Life"
Tamako Market Specials,Comedy
Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi"
Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi"
Tamayura,"Comedy, Drama, Slice of Life"
Tamayura: Hitotose,"Comedy, Drama, Slice of Life"
"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life"
Tamayura: More Aggressive,"Comedy, Drama, Slice of Life"
"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode","Comedy, Drama, Slice of Life"
Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life"
Tamayura: Sotsugyou Shashin Part 2 - Hibiki,"Comedy, Drama, Slice of Life"
Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life"
Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life"
Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life"
Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School"
Taneyamagahara no Yoru,"Fantasy, Kids, Psychological, Slice of Life"
Tang Lang Bu Chan,Historical
Tanin no Kankei,"Comedy, Ecchi, Romance, School"
Tanjou: Debut,"Romance, Slice of Life, Supernatural"
Tanken Driland,"Adventure, Fantasy"
Tanken Driland: 1000-nen no Mahou,"Adventure, Fantasy"
Tanoshii Muumin Ikka,"Adventure, Comedy, Fantasy, Kids, Slice of Life"
Tanoshii Muumin Ikka Bouken Nikki,"Adventure, Fantasy, Kids, Slice of Life"
Tanoshii Willow Town,"Fantasy, Kids"
Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids"
Tansu Warashi.,"Comedy, Slice of Life, Supernatural"
Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen"
Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power"
Tantei Opera Milky Holmes,"Comedy, Mystery, Super Power"
Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power"
Tantei Opera Milky Holmes: Alternative,"Comedy, Mystery, Super Power"
Tantei Opera Milky Holmes: Summer Special,"Comedy, Mystery, Super Power"
Tantei Team KZ Jiken Note,"Mystery, School"
Tao Hua Yuan Ji,"Fantasy, Historical"
TaoTao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids"
Tari Tari,"Music, School, Slice of Life"
"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari","Music, School, Slice of Life"
Tarou-san no Kisha,Action
Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural"
Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural"
Tasukeai no Rekishi: Inochi Hoken no Hajimari,"Drama, Historical, Kids"
Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen"
Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi"
Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen"
Tatakae!! Ramenman (Movie),"Action, Adventure, Martial Arts, Shounen"
Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power"
Tatamp,Music
Tatsu no Ko Tarou,"Adventure, Demons, Fantasy, Historical"
Tattoon Master,"Adventure, Comedy, Slice of Life, Supernatural"
Tayu Tayu,"Harem, Hentai, Romance"
Tayutama: Kiss on My Deity,"Harem, Romance, Supernatural"
Tayutayu: Pure My Heart,Comedy
Tears to Tiara,"Action, Adventure, Fantasy, Magic"
Techno Police 21C,"Action, Mecha, Police, Sci-Fi"
Teekyuu,"Comedy, School, Shounen, Sports"
Teekyuu 2,"Comedy, School, Shounen, Sports"
Teekyuu 2 Specials,"Comedy, School, Shounen, Sports"
Teekyuu 3,"Comedy, School, Shounen, Sports"
Teekyuu 3 Specials,"Comedy, School, Shounen, Sports"
Teekyuu 4,"Comedy, Shounen, Sports"
Teekyuu 4 Specials,"Comedy, School, Shounen, Sports"
Teekyuu 5,"Comedy, Shounen, Sports"
Teekyuu 5 Specials,"Comedy, School, Shounen, Sports"
Teekyuu 6,"Comedy, Shounen, Sports"
Teekyuu 6 Specials,"Comedy, Shounen, Sports"
Teekyuu 7,"Comedy, Shounen, Sports"
Tegami: Haikei Juugo no Kimi e,"Music, School, Slice of Life"
Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural"
Tegamibachi Gakuen,Comedy
Tegamibachi Reverse,"Adventure, Fantasy, Shounen, Supernatural"
Tegamibachi: Hikari to Ao no Gensou Yawa,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural"
Teito Monogatari,"Historical, Horror, Supernatural"
Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural"
Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi"
Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical"
Tekken,"Action, Adventure, Martial Arts, Sci-Fi"
Tekken Chinmi,"Action, Adventure, Historical, Martial Arts, Shounen"
Tekken: Blood Vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural"
Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural"
Telepathy Shoujo Ran,"Fantasy, School"
Television,Horror
Tell Your World,Music
Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space"
Ten no Kawa,"Fantasy, Music"
Tenamonya Voyagers,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi"
Tenbatsu Angel Rabbie☆,"Comedy, Magic, Sci-Fi"
Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space"
Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space"
Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki 2nd Season Picture Drama,"Comedy, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space"
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,"Comedy, Harem, Romance, Sci-Fi, Shounen"
Tenchi Muyou! in Love,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space"
Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen"
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,"Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space"
Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy"
Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi"
Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha"
Tengen Toppa Gurren Lagann Movie: Lagann-hen,"Action, Mecha, Sci-Fi, Space, Super Power"
Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy
Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music"
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Mecha, Sci-Fi"
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,"Action, Adventure, Comedy, Mecha, Sci-Fi"
Tengen Toppa Gurren Lagann: Parallel Works,Music
Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music"
Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,Hentai
Tenjou Tenge,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power"
Tenjou Tenge: The Past Chapter,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural"
Tenjou Tenge: The Ultimate Fight,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural"
Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural"
Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy"
Tenkai Knights,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power"
Tenkuu Danzai Skelter+Heaven,"Mecha, Sci-Fi"
Tenkuu Senki Shurato,"Action, Fantasy, Magic, Shounen"
Tenkuu Senki Shurato: Sousei e no Anto,"Action, Fantasy, Magic, Shounen"
Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo"
Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi"
Tennen Koi-iro Alcohol,Hentai
Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural"
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action, Drama, Historical, Supernatural"
Tenpou Suikoden Neo,Historical
Tenrankai no E,Comedy
Tensai Bakabon,"Comedy, Slice of Life"
Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural"
Tenshi Nanka ja Nai,"Comedy, Drama"
Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen"
Tenshi ni Narumon!,"Comedy, Fantasy, Romance"
Tenshi no Drop,"Comedy, Ecchi, Shoujo Ai, Shounen"
Tenshi no Shippo Chu!,"Fantasy, Magic, Romance"
Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,"Fantasy, Magic, Romance"
Tenshi no Tamago,"Dementia, Drama, Fantasy"
Tentacle and Witches,"Hentai, Magic, Supernatural"
Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power"
Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power"
Tentai Senshi Sunred: Short Corner,"Comedy, Parody, Seinen, Super Power"
Tentoumushi no Otomurai,Music
Teo the Magic Planet Pilot,"Adventure, Fantasy"
Terra Formars,"Action, Drama, Horror, Sci-Fi, Seinen, Space"
Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space"
Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space"
Terra e...,"Action, Drama, Sci-Fi, Shounen"
Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space"
Terra e... (TV) Specials,"Adventure, Drama, Sci-Fi"
Tesagure! Bukatsumono,"Parody, School, Slice of Life"
Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life"
Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,"Parody, School, Slice of Life"
Tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen"
Tetsujin 28-gou (1980),"Action, Mecha"
Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen"
Tetsujin 28-gou: Hakuchuu no Zangetsu,"Action, Adventure, Mecha, Sci-Fi"
Tetsuko no Tabi,"Comedy, Seinen, Slice of Life"
Tetsuro no Kanata,Adventure
Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen"
Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen"
Tetsuwan Birdy Decode,"Action, Comedy, Sci-Fi"
Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi"
Tetsuwan Birdy Decode:02,"Action, Comedy, Sci-Fi"
Texhnolyze,"Action, Drama, Psychological, Sci-Fi"
Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure
Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,"Drama, Historical, Military, Supernatural"
Tezuka Osamu no Buddha: Owarinaki Tabi,"Drama, Historical, Supernatural"
Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire"
The Adventures of T-Rex,"Action, Adventure, Comedy, Kids"
The Animatrix,"Action, Drama, Sci-Fi"
The Baby Birds of Norman McLaren,Music
The Bathroom,"Comedy, Dementia"
The Big O,"Action, Mecha, Mystery, Psychological, Sci-Fi"
The Borgman: Last Battle,"Action, Demons, Sci-Fi, Shounen"
The Chocolate Panic Picture Show,"Dementia, Psychological"
The Choujo,"Comedy, Sci-Fi, Super Power"
The Cockpit,"Historical, Military"
The Deer&#039;s Bell,Kids
The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen"
The Embryo Develops into a Fetus,Dementia
The Epic Of ZektBach,"Action, Fantasy, Supernatural"
The Everlasting Guilty Crown,Music
The Five Killers,Action
The Four Seasons,Slice of Life
The Guts!,Hentai
The Hakkenden,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen"
The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen"
The House,"Drama, Fantasy, Kids"
The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space"
The Kabocha Wine,"Comedy, Romance, School, Slice of Life"
The Last: Naruto the Movie,"Action, Martial Arts, Romance, Shounen, Super Power"
The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural"
The Rapeman,Hentai
The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo"
The Samurai,"Comedy, Romance, School, Shounen"
The Sky Crawlers,"Drama, Military"
The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural"
The SoulTaker: Tamashii-gari - Komugi Daisakusen,Comedy
The Story of Mr. Sorry,"Comedy, Fantasy, Horror"
The TV Show,Music
The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;,Fantasy
The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen"
The Urotsuki,"Adventure, Demons, Fantasy, Hentai, Horror"
The Wash Bird of the Wash Island,"Comedy, Fantasy"
The iDOLM@STER,"Comedy, Drama, Music"
The iDOLM@STER Cinderella Girls,"Comedy, Drama, Music"
The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music
The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music"
"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music"
The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music"
The iDOLM@STER Live For You!,"Comedy, Drama, Music"
The iDOLM@STER Million Live! &quot;Dreaming!&quot; Animation PV,Music
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music"
The iDOLM@STER Shiny Festa,"Comedy, Drama, Music"
The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music"
There She Is!!,"Comedy, Romance"
Thermae Romae,"Comedy, Historical, Seinen"
Thermae Romae Specials,"Comedy, Historical, Seinen"
Thermae Romae x Asahi Shimbun Digital Collaboration,"Comedy, Historical, Seinen"
Thermae Romae x LOFT Collaboration,"Comedy, Historical, Seinen"
Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen"
Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen"
Thermae Romae: Kodai Romajin ga Uchuu e,"Comedy, Seinen, Space"
The☆Doraemons: Dokidoki Kikansha Daibakusou!,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports"
The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy
"The☆Doraemons: Strange, Sweets, Strange?",Fantasy
The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen"
Three Monks,Music
Tibet Inu Monogatari,Adventure
Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen"
Tide-Line Blue Special,"Adventure, Drama, Shounen"
Tie Shan Gongzhu,"Action, Adventure, Fantasy"
Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power"
Tiger &amp; Bunny Movie 1: The Beginning,"Action, Comedy, Mystery, Super Power"
Tiger &amp; Bunny Movie 2: The Rising,"Action, Comedy, Mystery, Super Power"
Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power"
Tiger &amp; Bunny Recaps,"Action, Comedy, Mystery, Super Power"
Tiger Mask,"Action, Drama, Shounen, Sports"
Tiger Mask Nisei,"Action, Drama, Sports"
Tight-rope,"Romance, Shounen Ai"
Timbre A to Z,Music
Time Bokan,"Adventure, Comedy, Mecha"
Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi"
Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi"
